Identifiable,Contected,HasIMG,HasDESC,Month,Item,Place_Item_founded,Item_condition
0,0,0,0,04,12,0,1
1,0,0,0,04,14,0,1
0,0,0,0,04,10,0,1
0,0,1,0,04,4,2,1
0,0,1,0,04,16,2,0
0,0,0,0,04,0,0,1
1,0,0,0,04,14,0,1
0,0,0,0,04,7,2,1
1,0,0,0,04,14,0,1
0,0,1,0,04,8,2,1
0,0,1,0,04,11,2,1
0,0,0,0,04,11,2,1
0,0,1,0,04,16,2,1
0,0,0,0,04,0,0,1
0,0,0,0,04,10,0,1
0,0,1,0,04,0,2,1
1,0,0,0,04,14,0,1
0,0,0,0,04,12,0,1
0,0,1,0,04,10,2,1
0,0,1,0,04,16,2,2
0,0,0,0,04,2,0,1
0,0,1,0,04,16,2,1
0,0,0,0,04,0,0,1
0,0,1,0,04,8,2,2
0,0,1,0,04,16,0,2
1,0,1,0,04,12,2,0
0,0,0,0,04,10,0,1
0,0,0,0,04,12,0,1
0,0,0,0,04,11,0,1
0,0,1,0,04,12,2,1
0,0,0,0,04,16,2,1
1,0,0,0,04,14,0,0
1,0,1,0,04,12,2,0
1,0,1,0,04,12,2,1
0,0,0,0,04,7,2,1
0,0,0,0,04,16,2,1
0,0,1,0,04,12,2,2
1,0,0,0,04,14,0,1
1,0,0,0,04,14,0,1
0,0,0,0,04,4,0,1
0,0,0,0,04,12,0,1
0,0,0,0,04,12,0,1
0,0,0,0,04,9,0,1
1,0,0,0,04,14,0,1
1,0,0,0,04,14,0,1
0,0,1,0,04,16,2,1
0,0,0,0,04,15,2,1
0,0,0,0,04,2,0,1
0,0,1,0,04,16,2,1
0,0,1,0,04,0,2,1
0,0,1,0,04,7,2,1
0,0,1,0,04,6,2,1
0,0,0,0,04,10,0,1
1,0,0,0,04,14,0,1
0,0,1,0,04,7,2,1
1,0,0,0,04,14,0,1
0,0,0,0,04,12,0,1
1,0,0,0,04,12,2,0
0,0,0,0,04,2,0,1
0,0,1,0,04,16,2,1
0,0,0,0,04,2,0,1
0,0,0,0,04,12,0,0
1,0,0,0,04,14,0,1
0,0,1,0,04,16,2,1
0,0,1,0,04,12,2,1
0,0,1,0,04,16,2,1
0,0,1,0,04,12,2,1
0,0,0,0,04,15,2,1
0,0,1,0,04,0,2,1
0,0,1,0,04,16,2,2
0,0,0,0,04,10,0,1
1,0,0,0,04,12,0,0
1,0,0,0,04,6,2,1
0,0,1,0,04,7,2,2
1,0,0,0,04,14,0,1
0,0,0,0,04,12,0,0
0,0,0,0,04,8,2,1
0,0,1,0,04,16,2,1
0,0,1,0,04,12,2,1
0,0,1,0,04,2,2,1
0,0,0,0,04,4,0,1
1,0,0,0,04,14,0,1
0,0,0,0,04,12,0,1
0,0,0,0,04,5,2,1
0,0,1,0,04,12,2,1
0,0,1,0,04,16,2,1
0,0,0,0,04,7,0,1
0,0,0,0,04,10,0,1
0,0,1,0,04,0,2,1
0,0,0,0,04,16,2,2
0,0,0,0,04,16,2,2
0,0,1,0,04,4,2,1
1,0,0,0,04,12,2,0
0,0,1,0,04,16,2,1
0,0,0,0,04,12,0,1
0,0,1,0,04,10,2,1
0,0,0,0,04,12,0,1
0,0,0,0,04,7,0,1
1,0,0,0,04,3,2,1
0,0,1,0,04,11,2,0
0,0,1,0,04,12,2,1
0,0,0,0,04,4,0,0
0,0,1,0,04,16,2,1
0,0,0,0,04,10,0,1
0,0,1,0,04,16,2,1
0,0,0,0,04,16,0,0
1,0,1,0,04,12,2,1
0,0,0,0,04,2,0,1
0,0,0,0,04,2,0,1
0,0,0,0,04,12,2,1
0,0,0,0,04,10,0,1
0,0,0,0,04,10,0,1
0,0,0,0,04,10,0,1
0,0,1,0,04,2,2,1
0,0,0,0,04,0,2,1
1,1,1,0,04,12,2,1
0,0,0,0,04,13,0,1
0,0,0,0,04,12,0,1
0,0,0,0,04,10,0,1
0,0,0,0,04,11,0,1
0,0,0,0,04,9,0,1
0,0,0,0,04,2,0,1
0,0,0,0,04,2,0,1
0,0,1,0,04,7,2,1
0,0,1,0,04,12,1,1
0,0,1,1,04,16,1,1
0,1,1,1,04,12,1,1
1,0,1,0,04,12,1,1
0,1,1,1,04,12,1,1
0,0,1,1,04,12,1,1
0,0,1,0,04,0,2,1
0,0,1,1,04,12,1,1
0,0,1,0,04,4,1,1
1,0,1,1,04,12,1,1
0,0,1,0,04,16,2,1
0,0,0,0,04,2,0,1
0,0,0,0,04,10,0,1
0,0,1,0,04,16,2,1
0,0,1,0,04,11,2,2
0,0,0,0,04,3,0,0
1,0,1,0,04,12,2,0
0,0,1,0,04,8,2,1
0,0,1,0,04,12,2,1
0,0,1,0,04,0,2,1
0,0,1,0,04,12,2,1
0,0,1,1,04,4,1,1
0,0,1,0,04,16,2,2
1,0,1,0,04,16,2,1
0,0,0,0,04,2,0,1
0,0,1,0,04,10,2,1
0,0,0,0,04,7,0,1
0,0,0,0,04,4,0,1
0,0,1,0,04,7,2,1
0,0,0,0,04,4,0,1
1,0,0,0,04,14,0,1
0,0,0,0,04,3,0,1
0,0,0,0,04,7,0,1
0,0,0,0,04,2,0,1
0,0,1,0,04,16,2,1
0,0,1,0,04,12,1,1
0,0,1,1,04,16,1,1
0,0,1,1,04,16,1,1
1,0,1,1,04,12,1,1
0,0,1,1,04,0,1,1
0,0,1,1,04,12,1,1
0,0,1,0,04,16,1,1
0,0,1,1,04,12,1,1
0,0,1,1,04,0,1,1
0,0,1,1,04,12,1,1
0,0,1,1,04,2,1,1
1,0,1,1,04,12,1,1
0,0,1,1,04,7,1,1
0,1,1,1,04,0,1,1
0,0,1,1,04,10,1,1
0,0,1,1,04,0,1,1
1,0,1,1,04,14,1,1
0,0,1,1,04,12,1,1
0,0,1,1,04,2,1,1
0,0,1,0,04,16,2,1
1,0,0,0,04,14,0,1
0,0,1,0,04,16,2,2
0,0,1,0,04,16,2,1
0,0,1,1,04,5,1,1
0,0,1,1,04,12,1,1
0,0,1,1,04,15,1,1
0,1,1,0,04,16,1,1
1,1,1,1,04,14,1,1
0,0,1,0,04,12,1,1
0,0,1,1,04,12,1,1
0,0,1,0,04,11,1,1
0,0,1,0,04,4,1,1
0,0,1,1,04,10,1,1
0,0,1,1,04,12,1,1
0,0,1,1,04,0,1,1
1,0,0,0,04,12,2,0
0,0,1,1,04,2,1,1
0,0,1,1,04,4,1,1
0,0,1,0,04,12,2,1
0,0,1,0,04,16,2,2
0,0,0,0,04,16,2,0
0,0,1,0,04,16,2,1
0,0,0,0,04,12,0,1
0,0,0,0,04,16,2,1
1,0,0,0,04,14,0,1
0,0,0,0,04,10,0,1
0,0,0,0,04,10,0,1
1,0,1,1,04,14,1,1
0,0,1,1,04,2,1,1
0,0,1,1,04,0,1,1
1,0,1,1,04,12,1,1
0,0,1,1,04,0,1,1
0,0,1,1,04,12,1,1
0,0,1,0,04,4,1,1
1,0,1,0,04,12,1,1
0,0,1,1,04,5,1,1
0,0,1,1,04,0,1,1
1,0,1,0,04,12,2,1
1,0,1,1,04,12,1,1
1,0,1,1,04,12,1,1
0,1,1,1,04,0,1,1
1,0,1,1,04,12,1,1
0,0,1,1,04,0,1,1
0,0,1,0,04,10,2,1
0,0,0,0,04,10,0,0
0,0,0,0,04,2,0,1
0,0,1,0,04,16,2,1
0,0,0,0,04,9,0,1
0,0,1,0,04,16,2,1
0,0,1,0,04,12,2,1
1,0,1,1,04,14,1,1
1,0,1,1,04,0,1,1
0,0,1,1,04,2,1,1
0,0,1,1,04,4,1,1
0,0,1,1,04,0,1,1
0,0,1,1,04,4,1,1
1,0,1,1,04,14,1,1
0,0,1,0,04,7,1,1
0,0,1,0,04,10,1,1
1,0,1,0,04,14,1,1
0,0,1,0,04,0,1,1
0,0,1,0,04,12,1,1
0,0,0,0,04,10,2,1
0,0,1,0,04,12,0,0
0,0,0,0,04,12,0,1
0,0,0,0,04,4,0,1
0,0,0,0,04,12,0,1
0,0,0,0,04,10,0,1
0,0,1,0,03,7,2,1
1,0,1,1,03,12,1,1
0,0,1,1,03,0,1,1
1,0,1,1,03,12,1,1
1,0,1,0,03,0,1,1
0,1,1,1,03,13,1,1
1,0,1,0,03,14,1,1
0,0,1,1,03,0,1,1
0,0,1,1,03,12,1,1
1,0,1,1,03,12,1,1
0,0,1,0,03,9,1,1
1,1,1,1,03,12,1,1
0,0,1,1,03,0,1,1
1,0,1,0,03,6,1,1
0,0,1,1,03,0,1,1
0,0,1,1,03,10,1,1
0,0,1,0,03,16,2,2
0,0,0,0,03,2,0,0
1,0,0,0,03,14,0,0
1,0,0,0,03,14,0,0
0,0,0,0,03,7,0,0
1,1,1,0,03,0,2,1
0,0,0,0,03,10,0,1
1,0,0,0,03,14,0,1
1,0,0,0,03,14,0,1
0,0,0,0,03,9,0,1
0,0,0,0,03,9,0,1
1,0,1,0,03,14,1,1
0,0,1,0,03,12,2,2
0,0,1,0,03,16,2,1
1,0,0,0,03,14,0,1
0,0,0,0,03,10,0,1
1,0,0,0,03,14,0,1
0,0,0,0,03,4,0,1
0,0,0,0,03,2,0,1
1,0,0,0,03,14,0,1
0,0,0,0,03,16,2,2
0,0,1,1,03,10,1,1
0,0,1,1,03,2,1,1
0,0,1,1,03,15,1,1
0,0,1,1,03,2,1,1
0,0,1,1,03,2,1,1
0,0,1,0,03,16,1,1
0,0,1,0,03,2,1,1
0,0,1,1,03,0,1,1
0,0,1,0,03,13,1,1
0,0,1,1,03,0,1,1
0,0,1,0,03,16,2,1
0,0,1,0,03,3,1,1
0,0,1,1,03,2,1,1
1,0,1,1,03,14,1,1
0,0,0,0,03,16,2,0
1,0,0,0,03,14,0,1
0,0,0,0,03,16,2,2
0,0,1,0,03,16,2,1
0,0,1,0,03,2,2,1
1,0,1,1,03,14,1,1
0,0,1,0,03,2,1,1
0,0,1,1,03,0,1,1
0,0,1,0,03,0,1,1
0,0,1,1,03,16,1,1
0,0,1,1,03,4,1,1
0,0,1,1,03,0,1,1
1,0,1,1,03,12,1,1
0,0,1,0,03,12,1,1
0,0,1,1,03,2,1,1
1,0,1,1,03,3,1,1
0,0,1,1,03,4,1,1
0,0,1,1,03,10,1,1
0,0,1,1,03,12,1,1
0,0,1,1,03,12,1,1
0,0,1,0,03,0,1,1
0,0,1,0,03,13,1,1
0,0,1,1,03,10,1,1
0,0,0,0,03,15,2,1
0,0,0,0,03,5,0,1
0,0,1,0,03,0,2,1
0,0,0,0,03,10,0,1
1,0,1,0,03,12,2,1
0,0,0,0,03,8,2,1
1,0,0,0,03,6,0,0
0,0,0,0,03,7,0,1
0,0,1,0,03,12,2,1
0,0,1,1,03,4,1,1
0,0,1,1,03,0,1,1
0,0,1,1,03,13,1,1
1,0,1,1,03,12,1,1
0,0,1,1,03,0,1,1
0,1,1,1,03,0,1,1
1,0,1,1,03,12,1,1
0,1,1,1,03,0,1,1
0,0,1,1,03,16,1,1
1,0,1,1,03,12,1,1
0,0,1,0,03,16,2,1
0,0,0,0,03,2,0,1
0,0,1,0,03,16,2,1
0,0,1,0,03,16,2,1
1,0,1,1,03,0,1,1
1,0,1,1,03,12,1,1
0,0,1,1,03,0,1,1
0,0,1,1,03,4,1,1
0,0,1,1,03,16,1,1
0,0,1,1,03,10,1,1
0,0,1,1,03,10,1,1
1,0,1,1,03,12,1,1
0,0,0,0,03,16,0,0
0,0,0,0,03,12,0,0
0,0,0,0,03,10,0,1
0,0,1,0,03,10,2,1
0,0,1,0,03,16,2,1
0,0,1,0,03,2,1,1
0,0,1,1,03,0,1,1
0,0,1,0,03,12,2,1
0,0,0,0,03,16,2,0
0,0,1,1,03,16,1,1
0,0,1,0,03,7,1,1
0,0,1,1,03,8,1,1
1,0,1,0,03,14,1,1
0,1,1,1,03,16,1,1
0,0,1,1,03,16,1,1
1,0,1,1,03,12,1,1
0,0,1,1,03,0,1,1
0,0,1,0,03,12,1,1
0,0,1,1,03,4,1,1
0,0,1,1,03,0,1,1
1,0,1,1,03,0,1,1
0,0,1,1,03,2,1,1
0,0,1,1,03,4,1,1
0,0,1,1,03,10,1,1
0,0,1,0,03,2,1,1
0,1,1,0,03,16,1,1
0,1,1,1,03,0,1,1
1,0,1,1,03,14,1,1
0,1,1,1,03,0,1,1
0,0,1,1,03,5,1,1
0,0,1,1,03,12,1,1
0,0,1,1,03,12,1,1
0,0,1,1,03,4,1,1
0,0,0,0,03,10,0,1
0,0,1,0,03,16,2,2
0,1,1,0,03,16,1,1
0,0,1,0,03,16,1,1
1,0,1,1,03,12,1,1
0,0,1,1,03,2,1,1
0,0,1,0,03,2,1,1
0,0,1,1,03,16,1,1
0,0,1,1,03,0,1,1
0,0,1,0,03,7,1,1
0,0,1,1,03,9,1,1
0,0,1,0,03,0,1,1
0,0,1,0,03,16,2,1
0,0,1,0,03,7,2,1
0,0,1,0,03,12,1,1
1,0,1,1,03,0,1,1
1,0,1,1,03,14,1,1
1,0,1,0,03,6,1,1
0,0,1,0,03,0,2,1
1,0,0,0,03,14,0,0
0,0,1,1,03,0,1,1
1,0,1,1,03,12,1,1
0,0,1,1,03,16,1,1
0,0,1,1,03,0,1,1
0,0,1,1,03,0,1,1
0,0,1,0,03,10,2,1
0,0,0,0,03,2,0,1
0,0,0,0,03,10,0,1
1,0,0,0,03,6,0,0
0,0,0,0,03,2,0,1
0,0,0,0,03,10,2,1
0,0,1,1,03,0,1,1
0,0,1,0,03,5,1,1
0,0,1,1,03,0,1,1
1,0,1,1,03,0,1,1
0,0,1,0,03,16,2,1
0,0,1,1,03,0,1,1
0,0,1,0,03,12,1,1
1,0,1,0,03,14,1,1
0,0,1,1,03,0,1,1
0,0,1,1,03,0,1,1
0,0,1,1,03,1,1,1
0,0,1,1,03,0,1,1
0,0,1,1,03,16,1,1
0,0,1,1,03,4,1,1
0,0,1,0,03,5,1,1
0,0,1,1,03,2,1,1
0,0,1,1,03,4,1,1
0,0,1,1,03,0,1,1
0,0,1,1,03,0,1,1
0,0,1,0,03,10,1,1
1,0,1,1,03,14,1,1
1,0,1,1,03,12,1,1
1,0,1,0,03,12,2,0
0,0,1,1,03,16,1,1
0,0,1,1,03,0,1,1
1,0,1,1,03,12,1,1
0,0,1,0,03,16,1,1
0,1,1,1,03,0,1,1
0,1,1,1,03,16,1,1
0,0,1,0,03,16,1,1
0,0,1,0,03,4,1,1
0,0,1,0,03,0,1,1
0,0,1,1,03,11,1,1
1,0,1,1,03,14,1,1
1,0,1,0,03,0,1,1
0,0,1,1,03,4,1,1
1,0,1,1,03,12,1,1
0,0,1,0,03,10,1,1
0,0,1,1,03,0,1,1
0,0,1,1,03,0,1,1
1,0,1,0,03,0,1,1
1,0,1,1,03,12,1,1
1,0,1,1,03,16,1,1
0,0,1,1,03,4,1,1
0,0,1,0,03,16,1,1
0,0,1,0,03,7,1,1
0,0,0,0,03,0,2,1
0,0,1,0,03,16,2,1
0,0,1,0,03,5,2,1
0,0,1,1,03,4,1,1
1,0,1,1,03,12,1,1
1,0,1,1,03,0,1,1
0,0,1,1,03,4,1,1
1,0,1,1,03,16,1,1
0,0,1,0,03,0,1,1
0,0,1,1,03,16,1,1
0,0,1,1,03,2,1,1
0,0,1,1,03,2,1,1
0,0,1,1,03,10,1,1
1,0,1,1,03,12,1,1
0,0,1,0,03,4,1,1
0,0,1,1,03,0,1,1
0,0,1,1,03,13,1,1
0,0,1,1,03,0,1,1
0,0,1,1,03,0,1,1
0,0,1,1,03,0,1,1
0,0,1,1,03,10,1,1
0,0,1,1,03,12,1,1
1,0,1,1,03,12,1,1
0,0,1,1,03,0,1,1
1,0,1,1,03,16,1,1
0,0,1,0,03,2,1,1
1,0,1,1,03,12,1,1
0,0,1,1,03,0,1,1
0,1,1,1,03,10,1,1
0,0,1,0,03,0,1,1
0,0,1,1,03,16,1,1
0,0,1,1,03,0,1,1
0,0,1,1,03,0,1,1
0,0,1,1,03,16,1,1
0,0,1,0,03,2,1,1
1,0,1,1,03,14,1,1
1,0,1,1,03,14,1,1
1,0,1,1,03,12,1,1
0,0,1,1,03,4,1,1
1,0,1,1,03,2,1,1
0,0,1,1,03,16,1,1
0,0,1,1,03,12,1,1
1,0,1,1,03,12,1,1
0,0,1,1,03,11,1,1
0,0,1,1,03,0,1,1
0,0,1,0,03,16,1,1
1,0,1,1,03,12,1,1
0,0,1,1,03,12,1,1
1,0,1,1,03,12,1,1
0,0,1,0,03,16,1,1
1,0,1,1,03,12,1,1
0,0,1,1,03,12,1,1
0,0,1,1,03,0,1,1
1,0,1,1,03,0,1,1
0,0,1,1,03,0,1,1
0,0,1,1,03,5,1,1
0,0,1,1,03,4,1,1
0,0,1,1,03,16,1,1
0,0,1,0,03,16,1,1
0,0,1,1,03,0,1,1
0,0,1,1,03,16,1,1
0,0,0,0,03,0,2,1
1,0,1,1,03,16,1,1
1,0,1,0,03,14,1,1
0,0,1,1,03,0,1,1
1,0,1,1,03,0,1,1
1,0,1,1,03,12,1,1
0,0,1,1,03,16,1,1
0,0,1,0,03,0,1,1
0,0,1,0,03,0,1,1
0,0,1,0,03,2,1,1
0,0,1,0,03,16,2,0
0,0,1,0,03,16,2,0
0,0,1,1,03,2,1,1
0,0,1,0,03,0,1,1
0,0,1,1,03,4,1,1
1,0,1,1,03,0,1,1
1,0,1,1,03,16,1,1
1,0,1,0,03,12,2,1
0,0,0,0,03,7,0,1
0,0,1,1,03,0,1,1
1,0,1,1,03,0,1,1
0,0,1,1,03,4,1,1
0,0,1,1,03,0,1,1
0,0,1,1,03,10,1,1
0,0,1,1,03,0,1,1
1,0,1,0,03,12,2,1
1,0,1,0,03,12,2,1
0,0,1,0,03,12,1,1
0,0,1,0,03,0,1,1
1,0,1,1,03,0,1,1
0,0,1,1,03,7,1,1
0,0,1,1,03,0,1,1
0,1,1,1,03,16,1,1
0,0,1,0,03,4,1,1
1,0,1,1,03,0,1,1
0,0,1,0,03,16,1,1
0,0,1,0,03,2,1,1
0,0,1,1,03,16,1,1
0,0,1,1,03,11,1,1
0,0,1,1,03,4,1,1
0,0,1,0,03,0,1,1
0,0,1,0,03,11,1,1
0,0,1,1,03,2,1,1
0,0,1,0,03,7,1,1
0,0,1,0,03,8,1,1
0,0,1,0,03,0,1,1
0,0,1,1,03,4,1,1
1,0,1,0,03,16,1,1
0,0,1,1,03,0,1,1
1,0,1,0,03,14,1,1
0,0,1,1,03,10,1,1
1,0,1,1,03,12,1,1
0,0,1,1,03,0,1,1
0,0,0,0,03,12,0,1
0,0,0,0,03,10,0,1
0,0,1,1,03,2,1,1
0,0,1,0,03,1,1,1
0,0,1,1,03,0,1,1
0,0,1,1,03,16,1,1
0,0,1,1,03,4,1,1
0,0,1,1,03,13,1,1
0,0,1,1,03,0,1,1
0,0,1,0,03,0,1,1
0,0,1,0,03,12,1,1
0,0,1,1,03,10,1,1
0,0,1,1,03,0,1,1
0,0,1,0,03,16,2,2
0,0,1,0,03,2,2,1
1,0,1,0,03,12,1,1
0,0,1,0,03,16,2,1
0,0,1,1,03,10,1,1
0,0,1,1,03,13,1,1
1,0,1,1,03,12,1,1
0,0,1,0,03,16,1,1
0,0,1,0,03,16,1,1
1,0,1,0,03,14,1,1
0,0,1,1,03,0,1,1
1,0,1,1,03,12,1,1
0,0,1,1,03,0,1,1
0,0,1,1,03,4,1,1
0,0,1,1,03,10,1,1
0,0,1,0,03,0,1,1
0,0,1,0,03,1,1,1
1,0,1,1,03,0,1,1
0,0,1,1,03,4,1,1
1,0,1,1,03,12,1,1
0,1,1,1,03,3,1,1
0,1,1,1,03,10,1,1
1,1,1,0,03,0,1,1
0,0,1,1,03,4,1,1
0,0,1,1,03,16,1,1
0,0,1,1,03,4,1,1
0,0,1,0,03,0,2,1
0,0,1,0,03,2,1,1
0,0,1,1,03,0,1,1
0,0,1,1,03,0,1,1
0,0,1,1,03,4,1,1
0,0,1,1,03,0,1,1
0,0,1,1,03,2,1,1
1,0,1,1,03,12,1,1
0,0,1,1,03,4,1,1
1,0,1,1,03,14,1,1
0,0,1,0,03,2,1,1
0,1,1,1,03,0,1,1
1,0,1,1,03,3,1,1
0,0,1,1,03,4,1,1
0,1,1,1,03,0,1,1
1,0,1,1,03,4,1,1
0,0,1,1,03,0,1,1
0,0,0,0,03,4,0,0
0,0,1,0,03,16,2,1
0,0,0,0,03,12,2,1
1,0,1,1,03,12,1,1
0,0,1,1,03,4,1,1
0,0,1,1,03,0,1,1
0,0,1,1,03,0,1,1
0,0,1,0,03,11,1,1
0,0,1,1,03,0,1,1
0,0,1,0,03,4,1,1
0,0,1,1,03,0,1,1
0,0,1,0,03,4,1,1
0,0,1,0,03,10,1,1
0,0,1,1,03,4,1,1
1,0,1,1,03,0,1,1
0,0,1,0,03,4,1,1
1,0,1,1,03,14,1,1
0,0,1,1,03,13,1,1
0,0,1,1,03,4,1,1
0,0,1,1,03,2,1,1
0,0,1,1,03,12,1,1
1,0,1,1,03,0,1,1
0,1,1,1,03,10,1,1
0,0,1,1,03,2,1,1
0,0,1,1,03,4,1,1
0,0,1,1,03,10,1,1
1,0,1,1,03,0,1,1
1,0,1,1,03,12,1,1
0,0,0,0,03,2,0,1
1,0,1,1,03,0,1,1
0,0,1,1,03,0,1,1
1,0,1,1,03,12,1,1
0,0,1,1,03,10,1,1
0,0,1,1,03,0,1,1
0,0,1,1,03,4,1,1
1,0,1,1,03,6,1,1
1,0,1,1,03,12,1,1
0,0,1,0,03,7,1,1
0,0,1,1,03,4,1,1
0,0,1,0,03,16,1,1
0,0,1,1,03,0,1,1
0,0,0,0,03,12,0,1
0,0,1,1,03,4,1,1
0,0,1,1,03,7,1,1
1,0,1,1,03,12,1,1
0,0,1,1,03,4,1,1
0,0,1,1,03,0,1,1
0,0,1,0,03,8,1,1
1,0,1,0,03,14,1,1
0,0,1,1,03,0,1,1
0,0,1,1,03,11,1,1
0,0,1,1,03,2,1,1
1,0,1,1,03,12,1,1
0,0,1,0,03,7,1,1
1,1,1,1,03,12,1,1
1,0,1,0,03,14,1,1
0,0,1,1,03,16,1,1
1,1,1,1,03,2,1,1
0,0,1,0,03,0,1,1
0,0,1,1,03,0,1,1
1,0,1,1,03,0,1,1
0,0,1,1,03,0,1,1
0,0,1,0,03,0,1,1
0,0,1,1,03,0,1,1
0,0,1,1,03,0,1,1
1,0,1,1,03,14,1,1
0,0,1,0,03,0,1,1
0,0,1,0,03,2,1,1
0,0,1,1,03,2,1,1
1,0,1,1,03,12,1,1
0,0,1,1,03,8,1,1
0,0,1,1,03,16,1,1
0,0,1,1,03,4,1,1
0,0,1,1,03,0,1,1
0,0,1,1,03,16,1,1
0,0,0,0,03,10,0,1
1,0,0,0,03,6,0,1
0,0,0,0,03,2,0,1
0,0,1,1,03,2,1,1
1,0,1,1,03,12,1,1
0,0,1,1,03,0,1,1
0,0,1,0,03,4,1,1
0,0,1,0,03,12,2,1
0,1,1,0,03,0,1,1
0,0,1,1,03,0,1,1
1,0,1,1,03,0,1,1
1,0,1,1,03,12,1,1
0,0,1,1,03,4,1,1
0,0,1,0,03,13,1,1
0,0,1,1,03,16,1,1
0,0,1,0,03,0,1,1
1,0,1,1,03,0,1,1
1,0,1,1,03,0,1,1
1,0,1,1,03,0,1,1
0,0,1,1,03,0,1,1
0,0,1,0,03,12,1,1
1,0,1,0,03,14,1,1
0,0,1,0,03,16,1,1
0,0,1,1,03,0,1,1
0,0,1,1,03,4,1,1
0,0,1,1,03,0,1,1
0,0,1,1,03,2,1,1
0,0,1,1,03,0,1,1
0,0,1,1,03,16,1,1
0,0,1,0,03,7,1,1
1,0,1,1,03,14,1,1
0,1,1,1,03,16,1,1
0,0,1,0,03,16,1,1
0,0,1,1,03,16,1,1
0,0,1,0,03,16,2,1
0,0,1,1,03,2,1,1
0,1,1,1,03,0,1,1
0,0,1,1,03,0,1,1
0,0,1,1,03,12,1,1
0,0,1,1,03,3,1,1
0,0,1,0,03,7,1,1
1,0,1,1,03,0,1,1
0,0,1,0,03,0,2,1
0,0,1,0,03,0,2,1
1,0,1,0,03,12,2,1
0,0,1,0,03,16,2,1
0,1,1,0,03,15,1,1
0,0,1,1,03,11,1,1
0,0,1,1,03,0,1,1
0,0,1,1,03,0,1,1
1,0,1,1,03,0,1,1
0,0,1,1,03,0,1,1
0,1,1,1,03,16,1,1
0,1,1,1,03,0,1,1
0,0,1,0,03,0,1,1
0,0,1,1,03,12,1,1
0,0,1,1,03,4,1,1
0,0,1,1,03,11,1,1
0,0,1,1,03,2,1,1
0,0,1,0,03,2,1,1
0,0,1,0,03,2,1,1
0,0,1,0,03,16,1,1
0,0,1,1,03,13,1,1
1,0,1,0,03,14,1,1
0,0,1,1,03,0,1,1
0,0,1,1,03,4,1,1
0,0,1,1,03,4,1,1
1,0,1,1,03,14,1,1
0,0,1,1,03,0,1,1
0,0,1,1,03,13,1,1
1,0,1,1,03,14,1,1
0,0,1,1,03,0,1,1
0,0,1,0,03,11,1,1
0,0,1,1,03,4,1,1
0,0,1,0,03,2,1,1
0,0,1,1,03,3,1,1
1,0,1,1,03,14,1,1
0,0,1,1,03,10,1,1
0,0,1,1,03,2,1,1
0,0,1,1,03,4,1,1
0,0,1,1,03,0,1,1
0,0,1,0,03,13,1,1
0,0,1,1,03,16,1,1
0,0,1,0,03,4,1,1
1,0,1,0,03,14,1,1
0,0,1,0,03,10,1,1
0,0,1,1,03,11,1,1
0,0,1,1,03,4,1,1
0,0,1,1,03,2,1,1
0,0,1,1,03,12,1,1
0,0,1,1,03,0,1,1
0,0,1,1,03,5,1,1
0,0,1,1,03,4,1,1
0,0,1,1,03,4,1,1
0,0,1,1,03,12,1,1
0,1,1,1,03,12,1,1
0,0,1,1,03,4,1,1
0,0,1,0,03,13,1,1
0,0,1,0,03,16,2,1
0,0,1,1,03,10,1,1
0,0,1,0,03,4,1,1
0,0,1,0,03,0,1,1
0,0,1,0,03,0,2,1
0,0,1,0,03,16,2,1
0,0,1,1,03,16,1,1
1,0,1,1,03,12,1,1
0,0,1,1,03,16,1,1
0,0,1,1,03,2,1,1
0,1,1,1,03,10,1,1
1,0,1,0,03,12,2,1
0,0,1,0,03,2,1,1
1,0,0,0,03,14,0,1
1,0,0,0,03,14,0,0
0,1,1,0,03,16,2,1
0,0,0,0,03,11,0,1
0,0,1,1,03,10,1,1
1,0,1,0,03,16,1,1
0,0,1,1,03,0,1,1
0,0,1,1,03,4,1,1
1,0,1,1,03,0,1,1
0,0,1,1,03,4,1,1
0,0,1,1,03,0,1,1
1,0,1,1,03,12,1,1
0,0,1,1,03,10,1,1
0,0,1,1,03,2,1,1
0,0,1,1,03,3,1,1
0,0,1,0,03,0,1,1
1,0,1,1,03,12,1,1
0,0,1,1,03,15,1,1
0,0,1,0,03,12,1,1
0,0,1,1,03,0,1,1
1,0,1,1,03,16,1,1
0,0,1,0,03,0,1,1
0,0,1,1,03,7,1,1
0,0,1,0,03,0,1,1
0,0,1,1,03,16,1,1
1,1,1,1,03,0,1,1
1,0,1,0,03,14,1,1
0,0,1,1,03,16,1,1
0,0,1,0,03,0,1,1
0,0,1,1,03,0,1,1
0,0,1,0,03,0,1,1
0,0,1,1,03,4,1,1
0,0,1,0,03,0,1,1
1,0,1,1,03,12,1,1
0,0,1,1,03,7,1,1
0,0,1,0,03,15,1,1
0,0,1,1,03,2,1,1
1,0,1,1,03,0,1,1
0,0,1,1,03,4,1,1
0,1,1,1,03,4,1,1
1,0,1,1,03,12,1,1
0,0,1,1,03,4,1,1
0,0,1,0,03,12,1,1
1,0,1,1,03,12,1,1
0,1,1,1,03,0,1,1
1,0,1,1,03,0,1,1
0,0,1,1,03,12,1,1
0,0,1,1,03,10,1,1
0,0,1,0,03,13,1,1
0,0,1,1,03,2,1,1
0,0,1,0,03,4,1,1
1,0,1,1,03,12,1,1
1,0,1,1,03,12,1,1
0,0,1,1,03,4,1,1
